ra,dec,class,subclass,z,plate,mjd,fiberID
73.879795,-3.7470243,STAR,K1,0.0001062126,3123,54741,579
73.897476,-3.8321217,STAR,F9,7.492981e-05,3123,54741,580
74.289128,-4.2302594,STAR,K3,2.183456e-05,3123,54741,581
74.312474,-4.2145136,STAR,K3,-5.340286e-05,3123,54741,582
74.321838,-4.2683809,STAR,G2,8.260594e-05,3123,54741,583
74.354861,-4.3238323,STAR,K1,-1.945177e-05,3123,54741,584
74.306857,-4.3188071,STAR,K5,0.0001590341,3123,54741,585
74.30089,-4.2938293,STAR,F9,0.0001406784,3123,54741,586
74.417608,-4.0974735,STAR,K5,3.693769e-05,3123,54741,587
74.321935,-4.4406115,STAR,F9,-2.536911e-05,3123,54741,588
74.352806,-4.2756601,STAR,K7,-0.0001377905,3123,54741,589
74.279575,-4.0968979,STAR,M2,-3.519751e-05,3123,54741,590
74.271311,-4.2330527,STAR,K1,8.036416e-05,3123,54741,593
74.390115,-4.5724894,STAR,K7,-0.0001128928,3123,54741,594
74.322385,-4.5030539,STAR,K1,0.0002142399,3123,54741,595
74.448252,-4.399285,STAR,F9,8.828929e-05,3123,54741,596
74.429756,-4.3821221,STAR,K3,0.0001462738,3123,54741,597
74.457834,-4.5818897,STAR,F5,0.0004177004,3123,54741,598
74.378618,-4.4777324,STAR,K7,5.650647e-05,3123,54741,599
74.272716,-4.5787883,STAR,F5,-0.0001360813,3123,54741,600
74.279642,-3.6166697,STAR,K3,0.0001085216,3123,54741,601
74.323106,-3.9184236,STAR,M2,7.099699e-05,3123,54741,602
74.069933,-3.4671658,STAR,K5,4.954452e-05,3123,54741,603
74.327701,-3.6777186,STAR,F5,0.001490584,3123,54741,604
74.192603,-3.492652,STAR,F5,-0.0001443909,3123,54741,605
74.443654,-3.7996797,STAR,K3,8.95864e-05,3123,54741,606
74.138614,-3.6731506,STAR,K5,2.379277e-05,3123,54741,607
74.242066,-3.8247896,STAR,A0,0.0002501827,3123,54741,608
74.391064,-3.6519462,STAR,F9,0.0003456149,3123,54741,609
74.219896,-3.7286147,STAR,F5,0.0002556682,3123,54741,610
74.371126,-3.9418549,STAR,F2,0.0001141277,3123,54741,611
74.383896,-4.0228964,STAR,G2,0.0002749752,3123,54741,612
74.532935,-3.8912492,STAR,F9,2.495523e-05,3123,54741,613
74.212978,-3.4922025,STAR,F9,0.0002284692,3123,54741,614
74.322573,-3.7755231,STAR,A0,-0.0003148115,3123,54741,615
74.158452,-3.9425689,STAR,F2,3.906924e-05,3123,54741,616
74.328433,-3.7596244,STAR,K1,0.0003214381,3123,54741,617
74.550429,-3.9456137,STAR,K5,9.137997e-05,3123,54741,618
74.282095,-4.0292991,STAR,F9,3.512431e-05,3123,54741,620
74.496229,-4.1508584,STAR,F5,-0.0002455813,3123,54741,621
74.652118,-4.1809444,STAR,F9,-2.657442e-05,3123,54741,622
128.16891,33.95365,STAR,Ldwarf,8.867113e-05,10234,58153,673
127.99461,33.71269,STAR,M5III (221615),0.0001464481,10234,58153,680
128.13584,33.491645,STAR,M5III (221615),-0.0001201195,10234,58153,688
128.02622,33.180606,STAR,M5III (221615),-0.0001509499,10234,58153,695
128.44052,34.136954,STAR,M5III (221615),-3.195704e-05,10234,58153,709
128.3249,34.068088,STAR,G4V (32923),7.550707e-05,10234,58153,712
128.39583,33.992924,STAR,M5III (221615),-1.699687e-05,10234,58153,713
128.42275,33.589405,STAR,M4.5:III (123657),0.0002096104,10234,58153,729
128.44879,33.218533,STAR,CV,0.0003344944,10234,58153,736
128.73086,33.980505,STAR,M4.5:III (123657),-1.67657e-05,10234,58153,754
128.67816,33.500989,STAR,Ldwarf,-2.076185e-05,10234,58153,765
128.71937,33.371321,STAR,F3/F5V (30743),0.0001572685,10234,58153,768
128.64608,33.425296,STAR,M4.5:III (123657),7.769407e-07,10234,58153,773
128.60989,33.125912,STAR,M5III (221615),-0.000312186,10234,58153,777
251.31194,39.667495,STAR,G0.5IV (14214),-0.0003814103,5187,56074,506
251.42586,39.449694,STAR,M1 (204445),-7.69748e-05,5187,56074,516
251.25623,39.068474,STAR,G0Va (143761),-0.0007219729,5187,56074,518
251.72545,39.374734,STAR,K5Ve (118100),-0.0002544436,5187,56074,522
251.60275,39.367746,STAR,F3/F5V (30743),-0.0006477122,5187,56074,524
251.63711,39.693278,STAR,G8V (101501),-0.0002534841,5187,56074,532
251.76193,39.342512,STAR,F3/F5V (30743),-0.0005491452,5187,56074,536
251.76581,39.9727,STAR,F3/F5V (30743),-0.0005529936,5187,56074,550
251.53757,40.001593,STAR,B2III (35468),-0.001109922,5187,56074,551
251.56655,39.839854,STAR,F0IV (81937),-0.001106702,5187,56074,556
251.95972,39.747975,STAR,A5II (34578),-0.001146522,5187,56074,562
252.03611,39.540305,STAR,WDcooler,2.208613e-06,5187,56074,564
251.86813,39.485492,STAR,F3/F5V (30743),-0.0001039853,5187,56074,568
251.96257,39.250595,STAR,F0IV (81937),-0.0007140386,5187,56074,574
252.05852,39.925128,STAR,F8V (G_243-63),-0.0003870175,5187,56074,583
252.11753,39.768085,STAR,F3/F5V (30743),-0.0002265695,5187,56074,584
252.08666,39.873308,STAR,F3/F5V (30743),-0.0006354731,5187,56074,586
251.96091,39.969571,STAR,F3/F5V (30743),-0.0001249313,5187,56074,587
252.01545,40.014847,STAR,F3/F5V (30743),-0.001627457,5187,56074,600
252.14337,39.746884,STAR,K0IV (191026),-0.0001377479,5187,56074,602
252.1069,39.416201,STAR,WDmagnetic,0.00357767,5187,56074,606
252.11699,39.435173,STAR,B8Ib (208501),-0.00148762,5187,56074,610
252.17252,39.169559,STAR,F3/F5V (30743),-0.0009886675,5187,56074,614
252.09574,39.123058,STAR,M4.5:III (123657),-9.327096e-05,5187,56074,615
252.20458,39.362663,STAR,G0Va (143761),-0.0008891525,5187,56074,616
255.97395,31.130454,STAR,F3/F5V (30743),-0.0007469892,11653,58526,654
256.01267,32.0071,STAR,CV,0.001277044,11653,58526,671
256.02686,31.922528,STAR,K3V (32147),-0.0001518369,11653,58526,674
256.10265,31.837091,STAR,F0Ib (36673),-0.0004796979,11653,58526,678
255.9593,31.678604,STAR,F3/F5V (30743),-2.570428e-05,11653,58526,680
256.20581,31.34483,STAR,K5 (G_19-24),-0.0003547715,11653,58526,686
256.08182,31.160051,STAR,K3V (32147),-0.0002903105,11653,58526,692
256.072,31.092177,STAR,M5III (221615),3.794185e-05,11653,58526,695
256.21794,31.101165,STAR,M4.5:III (123657),7.470995e-05,11653,58526,697
256.2267,32.40143,STAR,A8V (155514),-0.0002986993,11653,58526,701
256.23568,32.457265,STAR,F6III (61064),-0.001064869,11653,58526,702
256.27995,32.197564,STAR,F0IV (81937),-0.0006144256,11653,58526,708
256.28541,32.024745,STAR,K1III (18322),-0.0001103018,11653,58526,713
256.24445,31.858343,STAR,K3V (32147),-0.0001925603,11653,58526,714
256.34108,31.741011,STAR,F6III (61064),-0.001178576,11653,58526,718
256.23675,31.606604,STAR,K3V (32147),3.694397e-05,11653,58526,720
256.3235,31.358527,STAR,K3p (165195),0.003575671,11653,58526,725
256.2778,31.277232,STAR,F0II (25291),-0.0001467874,11653,58526,726
256.26112,31.266357,STAR,B5 (338529),-0.0004886797,11653,58526,730
256.36116,31.326713,STAR,K5Ve (118100),-0.0005517464,11653,58526,731
256.35562,31.08051,STAR,K3V (32147),-0.0001938442,11653,58526,736
256.40705,32.033311,STAR,B8Ib (208501),0.004153253,11653,58526,753
256.35586,31.769593,STAR,K5 (G_19-24),-0.0001031959,11653,58526,755
256.37727,31.766152,STAR,M3III (44478),2.991901e-05,11653,58526,757
256.50292,31.652356,STAR,M6III (148783),-0.0001441957,11653,58526,760
256.55946,31.399459,STAR,A5Ia (17378),-0.0001848606,11653,58526,765
339.41823,4.6102267,STAR,M5III (221615),-6.451279e-05,11343,58430,943
339.48581,4.4172243,STAR,Ldwarf,-0.003098228,11343,58430,950
339.42248,4.2924578,STAR,F3/F5V (30743),-0.0002426486,11343,58430,954
339.66079,4.058322,STAR,M5III (221615),0.0001198819,11343,58430,983
339.76517,4.066759,STAR,M5III (221615),3.307214e-05,11343,58430,985
339.66001,4.159448,STAR,M5III (221615),-0.0001640622,11343,58430,988
339.79102,3.697712,STAR,M4.5:III (123657),-0.0001035987,11343,58430,989
339.81544,3.5210164,STAR,M3III (44478),-1.931331e-05,11343,58430,999
138.74497,27.805575,STAR,F3/F5V (30743),0.0005924716,11344,58438,24
138.71822,28.030155,STAR,F3/F5V (30743),0.0004963577,11344,58438,26
138.76555,28.046364,STAR,M6III (148783),-0.0002636252,11344,58438,29
138.78364,28.17258,STAR,G0Va (143761),0.0004350073,11344,58438,31
138.94546,28.344468,STAR,M4.5:III (123657),-7.351843e-06,11344,58438,35
138.90614,28.306094,STAR,K3V (32147),0.000497353,11344,58438,36
138.8405,27.510345,STAR,M5III (221615),-8.041399e-05,11344,58438,42
138.77258,27.446614,STAR,M5III (221615),-0.0001533662,11344,58438,43
138.69019,27.333526,STAR,F0IV (81937),-0.0005775756,11344,58438,46
226.21688,8.1776279,STAR,F9,-9.821262e-05,1816,53919,386
226.48271,8.0875032,STAR,M2,-1.530149e-05,1816,53919,389
226.47941,7.8196331,STAR,K3,7.352831e-05,1816,53919,390
226.36704,7.9583123,STAR,M0,-0.0001333004,1816,53919,395
226.27178,7.955222,STAR,F9,-0.004008277,1816,53919,400
226.85958,8.629794,STAR,K5,-0.0002717846,1816,53919,408
226.76315,8.3352193,STAR,A0,0.0003112263,1816,53919,418
226.94703,8.4197883,STAR,K5,0.002410757,1816,53919,443
226.95606,8.2214564,STAR,M2,-0.0003433121,1816,53919,449
226.82944,7.9718294,STAR,L9,0.003330593,1816,53919,466
226.84131,7.7778326,STAR,K3,-3.715107e-05,1816,53919,474
227.13946,7.8269476,STAR,M0,6.099739e-06,1816,53919,497
227.09206,7.8489305,STAR,O,0.0002596261,1816,53919,498
227.4045,7.5682686,STAR,K5,-0.0001040467,1816,53919,502
227.35178,7.8233083,STAR,F9,-0.0002047346,1816,53919,512
330.90613,24.712691,STAR,F3/F5V (30743),-3.653391e-05,7644,57327,403
330.92214,24.963691,STAR,F8V (30562),-0.0001490124,7644,57327,408
330.84578,25.206208,STAR,A2II (39866),-0.0009238164,7644,57327,416
330.89796,25.205267,STAR,G8V (101501),-0.0001202433,7644,57327,417
330.93519,25.165827,STAR,WDhotter,-0.0005961433,7644,57327,418
330.60802,25.433834,STAR,K5 (G_19-24),5.390119e-05,7644,57327,421
330.82077,25.320226,STAR,K5 (G_19-24),4.004421e-05,7644,57327,422
330.59397,25.485877,STAR,M4.5:III (123657),-2.037666e-05,7644,57327,425
330.67612,25.557047,STAR,K4III (136726),-8.286359e-05,7644,57327,430
330.74668,25.617581,STAR,K1III (18322),-0.0005095477,7644,57327,431
330.77084,25.701658,STAR,M4.5:III (123657),-0.0001912453,7644,57327,435
330.72999,25.950229,STAR,G8V (101501),-0.0001460622,7644,57327,440
330.62389,24.835799,STAR,M5III (221615),0.002511785,7644,57327,443
330.72374,24.881451,STAR,Ldwarf,2.86065e-05,7644,57327,447
330.79263,24.981902,STAR,M5III (221615),0.00013726,7644,57327,449
330.42745,25.52467,STAR,G4V (32923),-0.0001451892,7644,57327,464
330.44363,25.382715,STAR,G4V (32923),-0.0004589257,7644,57327,466
330.56919,25.518551,STAR,M5III (221615),-5.116814e-05,7644,57327,467
330.42106,25.373201,STAR,M1 (204445),-0.0001662159,7644,57327,468
330.52606,25.570531,STAR,G5III+... (157910),-0.0004943052,7644,57327,472
330.63534,25.921551,STAR,G8V (101501),-0.0001246795,7644,57327,480
330.37809,25.354749,STAR,M5III (221615),-0.0001227445,7644,57327,482
330.37765,25.410358,STAR,M6III (148783),-0.000292542,7644,57327,483
330.39562,25.336209,STAR,G4V (32923),-0.0001377019,7644,57327,484
330.24404,25.58914,STAR,G4V (32923),-0.0001568105,7644,57327,493
330.19871,25.606131,STAR,K5Ve (118100),-7.435146e-05,7644,57327,494
330.2199,25.862888,STAR,G4V (32923),-0.0002000964,7644,57327,500
330.20945,26.419066,STAR,K5Ve (118100),-3.446031e-05,7644,57327,501
330.16131,26.518235,STAR,K5 (G_19-24),-0.0008823778,7644,57327,502
330.09025,25.887611,STAR,M5III (221615),-0.0001181742,7644,57327,503
330.14055,26.381733,STAR,WDmagnetic,0.004029539,7644,57327,504
330.23581,26.38807,STAR,M4.5:III (123657),-7.574404e-05,7644,57327,505
330.17092,26.231461,STAR,M3III (44478),0.0002401876,7644,57327,511
330.08563,25.944398,STAR,WDcooler,-0.0002057941,7644,57327,513
330.15953,26.145575,STAR,F0IV (81937),-0.001228739,7644,57327,514
330.13391,25.935018,STAR,F0IV (81937),-0.00107166,7644,57327,518
330.21828,26.04151,STAR,M4.5:III (123657),1.578549e-05,7644,57327,520
235.11579,5.3284777,STAR,F2III (89254),0.0002582356,4881,55733,410
234.95162,6.11181,STAR,F3/F5V (30743),4.494545e-05,4881,55733,426
234.87593,6.2634229,STAR,CV,0.0001516597,4881,55733,428
234.67483,5.4614989,STAR,F3/F5V (30743),-7.782756e-05,4881,55733,442
234.65822,5.8257908,STAR,F3/F5V (30743),0.0003147954,4881,55733,444
234.51899,5.681987,STAR,CV,2.544467e-05,4881,55733,452
234.43286,5.7776556,STAR,F3/F5V (30743),-0.0004932342,4881,55733,454
234.81657,5.8965582,STAR,M6III (148783),0.0001830372,4881,55733,457
234.81905,5.9221697,STAR,B3II (175156),-0.0005481535,4881,55733,458
234.76239,6.1227179,STAR,F3/F5V (30743),-0.0003980816,4881,55733,462
234.61741,6.49296,STAR,K5Ve (118100),-2.528638e-05,4881,55733,472
234.77454,6.5428245,STAR,WDcooler,-0.000167822,4881,55733,478
234.3305,6.107994,STAR,K5Ve (118100),-9.750321e-05,4881,55733,492
234.43948,6.4046925,STAR,K5Ve (118100),-3.85927e-05,4881,55733,498
234.21403,6.6324649,STAR,A9V (154660),0.0009813753,4881,55733,502
234.53625,7.17607,STAR,B2IV-V (176819),-0.004136078,4881,55733,522
148.621,35.913612,STAR,F3/F5V (30743),0.0005936896,4573,55587,150
148.65759,36.104741,STAR,O8/O9 (167771),2.678907e-05,4573,55587,160
148.4978,35.007207,STAR,M6III (148783),4.140993e-05,4573,55587,164
148.47776,35.094914,STAR,F3/F5V (30743),-0.0006678416,4573,55587,168
148.46167,35.324194,STAR,F8V (G_243-63),-0.000484781,4573,55587,172
148.57089,35.649939,STAR,F3/F5V (30743),-0.0003167868,4573,55587,178
148.43355,35.830322,STAR,B3V (29763),0.0002074629,4573,55587,186
148.36392,36.092363,STAR,K3V (32147),-0.0001036008,4573,55587,198
148.2043,35.375427,STAR,G8V (101501),-0.0005755054,4573,55587,206
148.29436,36.153667,STAR,A4V (136729),-0.0002532759,4573,55587,236
147.91285,35.044812,STAR,F2V (33256),2.404295e-05,4573,55587,242
147.95391,35.135262,STAR,F0IV (81937),-0.000274965,4573,55587,252
148.07249,35.363421,STAR,F3/F5V (30743),0.0005079419,4573,55587,254
147.94906,35.359251,STAR,A9V (154660),0.000584635,4573,55587,256
147.96872,35.51454,STAR,A1III (225180),0.0004721796,4573,55587,258
126.92766,40.709105,STAR,M0,0.000101264,894,52615,419
126.4513,39.881521,STAR,K3,-5.161945e-05,894,52615,425
126.09094,39.797688,STAR,L9,0.004035711,894,52615,439
127.20485,40.52134,STAR,K1,6.329793e-05,894,52615,448
126.52121,39.82686,STAR,M1,-0.0001212876,894,52615,464
126.57151,39.841844,STAR,F2,-0.0003137226,894,52615,468
127.0485,39.888722,STAR,K3,-8.935716e-05,894,52615,484
126.8506,39.913707,STAR,F5,-0.0004786178,894,52615,487
127.07707,39.914526,STAR,M2,3.457837e-05,894,52615,494
127.37029,40.004207,STAR,F2,-0.0002348099,894,52615,508
127.31695,39.726169,STAR,M3,0.0001002438,894,52615,514
127.49593,39.692781,STAR,K5,-3.05155e-05,894,52615,515
127.33344,39.808219,STAR,M2,-0.0001406004,894,52615,520
127.43178,40.186295,STAR,M1,7.738174e-05,894,52615,538
127.76061,39.936857,STAR,M2,-0.0001223262,894,52615,542
226.00844,7.733917,STAR,F5,-0.000201191,1816,53919,261
226.69827,7.2528477,STAR,G2,-6.709721e-05,1816,53919,274
225.61739,7.2770139,STAR,K5,-0.0001556817,1816,53919,284
225.89213,7.302195,STAR,L5.5,-0.003360798,1816,53919,291
225.9867,7.2643796,STAR,K3,-0.0001671212,1816,53919,293
225.73474,7.8041461,STAR,G0,-0.0003321548,1816,53919,306
225.7,7.6237322,STAR,F9,-0.0002348128,1816,53919,308
225.50311,7.876108,STAR,T2,-0.000557173,1816,53919,309
226.49031,8.3821129,STAR,M0,-0.0001553194,1816,53919,323
225.82624,8.3760705,STAR,M3,-2.502501e-05,1816,53919,332
226.36411,8.3435671,STAR,T2,-0.004136076,1816,53919,338
226.001,8.227505,STAR,M0,-0.0004741008,1816,53919,346
225.58475,8.1772711,STAR,F5,-0.0001124193,1816,53919,357
225.56435,8.0922923,STAR,F5,-7.118062e-05,1816,53919,358
226.68532,8.2335095,STAR,M2,-0.00286305,1816,53919,367
226.57265,8.2313122,STAR,OB,0.00403743,1816,53919,379
226.54986,8.0451814,STAR,F5,-9.579826e-05,1816,53919,382
72.258921,-4.241098,STAR,F9,-5.328875e-06,3123,54741,341
72.295006,-4.3335674,STAR,F9,3.058526e-05,3123,54741,342
72.088085,-4.0315204,STAR,F5,0.000525451,3123,54741,343
72.183992,-4.318877,STAR,F9,-2.605782e-05,3123,54741,344
72.108778,-4.0269199,STAR,K3,0.0003031394,3123,54741,345
72.193124,-4.4704239,STAR,G2,0.0001436623,3123,54741,347
72.197928,-4.1171563,STAR,A0,0.0003227867,3123,54741,348
72.086858,-4.1639714,STAR,F9,7.585916e-05,3123,54741,349
72.017618,-4.0214003,STAR,K3,6.027404e-05,3123,54741,350
71.983427,-4.1327254,STAR,F5,0.0003423893,3123,54741,351
72.129189,-4.2639515,STAR,K3,1.547239e-05,3123,54741,352
72.243202,-4.217239,STAR,K5,0.0001292231,3123,54741,353
71.991409,-4.1616871,STAR,F9,8.743626e-05,3123,54741,354
72.118924,-4.3616116,STAR,F9,0.0004983437,3123,54741,356
72.217093,-4.3906506,STAR,G2,5.404425e-05,3123,54741,357
72.047814,-4.406318,STAR,K3,0.0001151385,3123,54741,358
72.23662,-4.4380968,STAR,F9,0.0001317157,3123,54741,359
72.206976,-4.1419673,STAR,K5,7.468052e-05,3123,54741,360
72.850653,-3.6946294,STAR,F5,4.028907e-05,3123,54741,361
72.860477,-3.9056928,STAR,M0,0.0001505728,3123,54741,362
72.969273,-3.6452392,STAR,K5,0.0001121175,3123,54741,363
72.929637,-3.5747419,STAR,A0,0.0002576206,3123,54741,365
72.787991,-3.6979864,STAR,M0,-9.209928e-05,3123,54741,366
73.110721,-3.3590405,STAR,F5,0.0006293529,3123,54741,367
72.922312,-3.7635978,STAR,F5,0.0009880372,3123,54741,368
72.730936,-3.7277526,STAR,K5,2.945701e-05,3123,54741,369
72.948844,-3.4451427,STAR,M1,0.0001611714,3123,54741,370
72.700576,-3.8978791,STAR,K3,0.0001527443,3123,54741,371
72.768952,-3.8840317,STAR,M0,0.0001169849,3123,54741,372
73.035984,-3.4177322,STAR,K3,8.661048e-05,3123,54741,373
72.757145,-4.0510503,STAR,M2,-8.380983e-05,3123,54741,374
72.820261,-3.7853022,STAR,G2,0.0001004264,3123,54741,375
72.861778,-3.5237267,STAR,M1,0.0003277182,3123,54741,376
73.16998,-3.3282284,STAR,F9,0.0001852542,3123,54741,377
72.80768,-3.8509223,STAR,M0,-0.0002084023,3123,54741,378
72.733443,-3.8961148,STAR,G2,0.0001089476,3123,54741,379
72.658403,-4.0784722,STAR,A0,5.506654e-05,3123,54741,380
72.384549,-4.2341778,STAR,M0,0.000245569,3123,54741,381
72.311874,-4.0973728,STAR,F9,0.0002904432,3123,54741,382
72.345998,-4.1006683,STAR,F9,0.0002064923,3123,54741,383
72.308417,-4.2043664,STAR,K1,-1.107669e-05,3123,54741,384
72.569208,-4.1274815,STAR,A0,0.0002362615,3123,54741,385
72.380621,-4.3692055,STAR,F5,0.0002437195,3123,54741,386
72.33336,-4.1961967,STAR,K5,-4.260871e-06,3123,54741,387
72.497192,-4.291124,STAR,F5,0.0001248907,3123,54741,389
72.416775,-4.2582657,STAR,F9,0.0001045505,3123,54741,390
72.493947,-4.3882632,STAR,A0,0.0003823373,3123,54741,391
72.492494,-4.4790567,STAR,F9,0.0001115979,3123,54741,393
72.382589,-4.4256657,STAR,K7,8.62551e-05,3123,54741,394
72.310756,-4.360711,STAR,F9,-0.0001030847,3123,54741,395
72.334686,-4.0898694,STAR,M1,0.0001471363,3123,54741,396
72.592071,-4.1760148,STAR,M2,-0.0001521878,3123,54741,397
72.292808,-4.3045604,STAR,F9,-0.0006274312,3123,54741,398
72.406032,-4.4146117,STAR,A0,9.156241e-05,3123,54741,399
72.505596,-4.4535979,STAR,A0,0.0001629432,3123,54741,400
73.244722,-3.9311295,STAR,K5,-3.277435e-05,3123,54741,401
73.255179,-3.9534177,STAR,F9,8.203841e-06,3123,54741,402
73.289976,-3.576454,STAR,F9,-0.0002202902,3123,54741,404
73.196786,-3.6548265,STAR,F5,0.0008462618,3123,54741,405
73.134085,-3.8645905,STAR,K1,0.000480126,3123,54741,406
73.295581,-3.7687334,STAR,K3,-2.965045e-05,3123,54741,407
73.113674,-3.9303233,STAR,F9,-5.886656e-05,3123,54741,408
73.168365,-3.5752838,STAR,F9,0.0002206955,3123,54741,409
73.182094,-3.7489664,STAR,G2,0.0002371063,3123,54741,410
73.169708,-3.555332,STAR,F5,0.0002992532,3123,54741,411
73.201021,-3.2988646,STAR,F9,0.0001699048,3123,54741,412
73.255119,-3.3315906,STAR,K5,5.796117e-06,3123,54741,413
73.223587,-3.3443825,STAR,F5,-0.0004598755,3123,54741,414
73.299494,-3.652981,STAR,F9,-9.234759e-05,3123,54741,415
73.248346,-3.4795803,STAR,G2,0.0002901432,3123,54741,416
73.285283,-3.42368,STAR,K1,0.0001267852,3123,54741,417
73.280923,-3.8782105,STAR,K1,0.0001366053,3123,54741,418
73.278011,-3.6002481,STAR,K5,0.0002270304,3123,54741,419
73.314879,-3.7201134,STAR,K1,0.0001473392,3123,54741,420
72.964377,-4.0845129,STAR,K5,0.0003445508,3123,54741,421
72.700534,-4.2813777,STAR,F9,-5.960026e-05,3123,54741,422
72.836983,-4.1336995,STAR,K5,-4.869727e-05,3123,54741,423
72.896707,-4.5236861,STAR,Carbon,0.0001479756,3123,54741,424
72.677104,-4.4432125,STAR,F9,0.0002584044,3123,54741,425
72.83743,-4.0908616,STAR,K3,0.0001376425,3123,54741,426
72.845474,-4.367672,STAR,G2,6.380054e-05,3123,54741,427
72.83372,-4.1975013,STAR,A0,0.0005595012,3123,54741,428
72.92549,-4.2248743,STAR,K1,0.0001163594,3123,54741,429
72.77497,-4.3748601,STAR,F9,0.0002261639,3123,54741,430
72.840462,-4.2766257,STAR,G2,0.0001680864,3123,54741,431
72.855391,-4.2611709,STAR,K7,0.0001135094,3123,54741,432
72.946109,-4.187268,STAR,K7,-6.65036e-05,3123,54741,433
72.855847,-4.4554975,STAR,G2,7.196818e-05,3123,54741,434
72.592559,-4.2013576,STAR,G2,6.724e-05,3123,54741,435
72.607492,-4.2712905,STAR,F5,0.0001309249,3123,54741,436
72.758517,-4.1500813,STAR,F9,4.549381e-06,3123,54741,437
72.762809,-4.4772333,STAR,F9,3.635769e-05,3123,54741,438
72.787605,-4.4750561,STAR,F5,0.0004732028,3123,54741,440
73.414953,-3.6872047,STAR,M2,0.0002030303,3123,54741,441
73.31876,-3.4964948,STAR,F9,0.000169718,3123,54741,442
73.40725,-3.5917049,STAR,L9,0.000346486,3123,54741,443
73.468827,-3.6434711,STAR,F9,0.000155824,3123,54741,444
73.490602,-3.7626446,STAR,F9,0.0001546849,3123,54741,445
73.409656,-3.6131729,STAR,K3,1.734505e-05,3123,54741,446
73.538838,-3.253254,STAR,K7,1.83451e-05,3123,54741,447
73.511676,-3.3620665,STAR,K5,-0.0001075093,3123,54741,448
73.453433,-3.3951168,STAR,F5,-0.0004534206,3123,54741,450
73.313281,-3.8400696,STAR,F5,-9.902248e-05,3123,54741,451
73.533343,-3.653594,STAR,F9,0.0001353273,3123,54741,452
215.17008,3.3003006,STAR,M3,0.0001070593,584,52049,246
214.99852,2.9636359,STAR,A0,0.0001959596,584,52049,247
215.20041,3.2162788,STAR,A0,-0.0002253033,584,52049,250
215.18726,3.2290143,STAR,F5,-0.0004179883,584,52049,252
215.18937,3.3539313,STAR,L5.5,-0.0007824441,584,52049,259
